branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
148908610,148931344,551366129,551366499,2036316,2036316,1927742,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
152929229,152929229,565268749,565352909,2036316,2036316,1927742,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
155578690,155578690,573291896,573291896,2036316,2036316,1927742,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
157436914,157436914,578122831,578122831,2036316,2036316,1927742,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
163504084,163504084,603904393,603904393,2036316,2036316,1927742,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
163736635,163736635,604524265,604524265,2036316,2036316,1927742,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
163736635,163736635,604524265,604524265,2036316,2036316,1927742,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
163886753,163886753,604878292,604878292,2036316,2036316,1927742,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164127232,164127232,605405786,605405786,2036316,2036316,1927742,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164127232,164127232,605405786,605405786,2039539,2039539,1929237,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164127232,164127232,605405786,605405786,2041830,2041830,1930359,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164424064,164424064,605738147,605738147,2041830,2041830,1930359,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164424064,164424064,605738147,605738147,2041830,2041830,1930359,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164446129,164446129,605792658,605792658,2041830,2041830,1930359,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,175328803,2739558,0,0,0,66628944,4111559,846232896,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176225561,2771750,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176305071,2777698,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176713450,2802240,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176713450,2802240,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176713450,2802240,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176713450,2802240,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176713450,2802240,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,2041830,2041830,1930359,0,176713450,2802240,0,0,0,66765404,4125665,846900662,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
164505964,164505964,605954349,605954349,161800,165470,215124,0,0,0,0,0,0,0,0,0,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
5890404,5895869,23725348,23712110,406722,406722,553380,0,0,0,0,0,0,0,0,0,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
12434136,12406142,50401949,50288122,567335,567335,747343,0,859259,32132,0,0,0,1079673,124318,9541119,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
13288433,13260439,52172650,52058823,635666,636723,829842,0,23262459,140716,0,0,0,5234111,395527,76778932,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
15986595,15958601,63780776,63668538,734695,734695,918809,0,32424158,387785,0,0,0,7373865,544863,91166507,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
18782198,18754204,67197466,67083639,734695,734695,918809,0,50417882,595232,0,0,0,7380914,545682,91209142,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
18782198,18754204,67197466,67083639,763384,763384,934204,0,50566712,604105,0,0,0,7380914,545682,91209142,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
18782198,18754204,67197466,67083639,830538,830538,972755,0,50566712,604105,0,0,0,7380914,545682,91209142,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
18852506,18824512,67387185,67273358,830538,830538,972755,0,50566712,604105,0,0,0,7380914,545682,91209142,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
18852506,18824512,67387185,67273358,851424,851424,994784,0,50578694,605511,0,0,0,7390699,548689,91315384,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
18941875,18913881,67534806,67420979,1242009,1242168,1232522,0,50578694,605511,0,0,0,7390699,548689,91315384,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
18941875,18913881,67534806,67420979,1719121,1722397,1568784,0,50591092,607536,0,0,0,7390699,548689,91315384,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
18941875,18913881,67534806,67420979,2157964,2159060,1816941,0,50591092,607536,0,0,0,7390699,548689,91315384,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
18941875,18913881,67534806,67420979,2566239,2566239,2232037,0,50591092,607536,0,0,0,7390699,548689,91315384,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,2933951,2935050,2650071,0,50591092,607536,0,0,0,7390699,548689,91315384,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,3294569,3295741,2883743,0,51032805,622199,0,0,0,7390699,548689,91315384,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,3401165,3401616,3074906,0,51032805,622199,0,0,0,7390699,548689,91315384,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,3718953,3718953,3307310,0,51032805,622199,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,3904114,3906287,3619867,0,51165201,628317,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,4082026,4084904,3871105,0,51165201,628317,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,4307819,4309204,4148148,0,51165201,628317,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,4500557,4501646,4326550,0,51165201,628317,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,4634672,4635842,4679193,0,51165201,628317,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,5059146,5059146,5121339,0,51165201,628317,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,5178355,5179256,5469491,0,51165201,628317,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,5232408,5232408,5654451,0,51165201,628317,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,5284765,5284765,5790930,0,51165201,628317,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,5448873,5452855,6044571,0,52177386,663406,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,5668744,5668744,6194141,0,52177386,663406,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,6095201,6095201,6423395,0,52177386,663406,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,6416878,6417952,6636525,0,52177386,663406,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,6783275,6783275,6894184,0,52177386,663406,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,6942686,6942686,6991844,0,52177386,663406,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,7071970,7076338,7070390,0,52177386,663406,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,7388203,7389305,7386239,0,52177386,663406,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,7753631,7758183,7885808,0,52177386,663406,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,8021880,8021880,8253302,0,52177386,663406,0,0,0,7952299,630056,94331948,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,8207764,8208911,8513229,0,52177386,663406,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,8333176,8333176,8740818,0,52177386,663406,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,8543253,8543253,8933852,0,52177386,663406,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,8553627,8553627,8939030,0,52177386,663406,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,8553627,8553627,8939030,0,52177386,663406,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,8559349,8559349,8948523,0,52177386,663406,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,8559349,8559349,8948523,0,52177386,663406,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
19058932,19030938,67675748,67561921,8687517,8687517,9020415,0,52177386,663406,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
20377062,20355423,70269354,70168330,9269393,9270516,9306620,0,52177386,663406,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
22768678,22755724,75652683,75600519,9723221,9723221,9664907,0,52177386,663406,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
30573551,30545557,107659063,107545236,10340197,10340197,10176591,0,52725491,693637,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
33581682,33553688,115877937,115764110,10681346,10681346,10571353,0,52725491,693637,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
40384783,40356789,143096002,142983321,11038635,11038635,10896101,0,52725491,693637,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
40623602,40595608,143628485,143514658,11203778,11203778,11029569,0,52725491,693637,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
41246132,41220192,144725985,144623276,11317707,11320946,11128406,0,52725491,693637,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
46927980,46926051,169244241,169233499,11541192,11541192,11410720,0,52725491,693637,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
54059242,54100427,197498710,197486694,11552260,11552260,11416417,0,52725491,693637,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
64499855,64471861,242948986,242865120,11732591,11735133,11626528,0,52725491,693637,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
73267331,73288093,280610876,280698840,11895139,11895501,11833708,0,52725491,693637,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
81513803,81528405,317267456,317289660,12162329,12166253,12000472,0,52725491,693637,0,0,0,8214563,680536,95923269,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
88790456,88762643,348323135,348226101,12285572,12285572,12250277,0,52725491,693637,0,0,0,8635387,748039,98283918,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
93346113,93335539,365257091,365234161,12523150,12524891,12560583,0,52725491,693637,0,0,0,8635387,748039,98283918,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
98026536,97998542,384601213,384514916,12706979,12710940,12874642,0,52725491,693637,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
105360334,105347485,415712016,415666973,12904106,12907372,13122921,0,52725491,693637,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
110808648,110797660,438126524,438089850,13171903,13173770,13416655,0,52725491,693637,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
117835771,117807777,468460222,468346395,13295501,13296508,13686414,0,52725491,693637,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
125188544,125194905,500622078,500651924,13447954,13447954,13812368,0,52725491,693637,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
132827392,132819785,533605493,533492061,13727156,13727388,14082164,0,52725491,693637,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
142155034,142127040,572763127,572668971,13903574,13903574,14329195,0,52725491,693637,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
148404725,148407159,600320121,600331891,14012754,14013546,14429516,0,52725491,693637,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
156296394,156287102,634880867,634774716,14210700,14215616,14593499,0,54007154,728953,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
162306093,162278099,660335650,660222893,14421950,14421950,14811064,0,60980610,853751,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
166118582,166136950,671128322,671209467,14500073,14500073,14957818,0,60980610,853751,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
173700763,173717969,704877311,704958305,14564052,14564052,14995824,0,60980610,853751,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
181348186,181320192,737714404,737600577,14720344,14721298,15237662,0,60980610,853751,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
190080328,190073033,774548890,774532446,14921310,14922632,15479374,0,60980610,853751,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
196668086,196663484,803665434,803658410,15125546,15125546,15587251,0,60980610,853751,0,0,0,8689008,754226,98555945,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
203503136,203495158,833638573,833633885,15346193,15346878,15749048,0,60980610,853751,0,0,0,8788829,766952,99057724,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
210013655,210011583,862273985,862267086,15518858,15518858,15838071,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
216380077,216375363,889160285,889068184,15621920,15623143,16056524,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
222772417,222786460,914375517,914381893,15753190,15757695,16211863,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
229524704,229496710,942014019,941907563,15897823,15902812,16381105,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
237419421,237391427,972189060,972075233,16178739,16179925,16593630,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
245043965,245062898,1002122601,1002196447,16323765,16323765,16683840,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
253985510,253957516,1040455634,1040341807,16550909,16556015,16815555,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
257633006,257605012,1053102005,1052988178,16911990,16911990,17117097,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
258331715,258310034,1054916302,1054802475,17075866,17075866,17496409,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
265697591,265753987,1083862529,1083761547,17147926,17147926,17657267,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
271421757,271408868,1101641570,1101584998,17311072,17311415,17780771,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
277408848,277401877,1119845386,1119825534,17418937,17422495,17906396,0,60980610,853751,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
280597155,280569161,1133389101,1133275274,17709773,17709773,18094017,0,61075197,861479,0,0,0,9041646,818811,100622217,benign,8DCA4433C10BD0EC6884864B6BDF06C40E225C9D33D6B45E70685303927225CF.apk
