branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
802197,54979024,127600189,125060416,5216057,4759785,0,0,231499890,0,0,0,0,226075449,29616832,1816788528,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,58608403,134766359,132419575,5289545,4835553,0,0,242417752,0,0,0,0,233304590,30480572,1874724778,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,61012235,139636493,138043172,5421694,4965422,0,0,246439972,0,0,0,0,239849715,31056458,1925131092,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,62053535,142154870,140556920,5508757,5052485,0,0,249581526,0,0,0,0,246640603,31727411,1978940260,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,62316641,142759286,141161336,5721222,5142792,0,0,256692880,0,0,0,0,252647362,32077689,2025073671,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,65677015,149626598,146561276,5842839,5234532,0,0,265291816,0,0,0,0,260417205,33118700,2088315972,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,68105501,156199801,153960897,6245359,5732927,0,0,269238728,0,0,0,0,262850814,33806633,2118393755,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,71321015,163865813,161364336,6328874,5834995,0,0,272917524,0,0,0,0,266571771,34848868,2152690343,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,73525670,168672479,164131521,6504883,5973916,0,0,283583921,0,0,0,0,271486663,35892896,2192875758,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,74805125,171579425,166869379,7010765,6218928,0,0,290958145,0,0,0,0,271699688,35928681,2195469154,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,76648016,176270783,171987000,7569196,6765578,0,0,298157756,0,0,0,0,272155602,36017366,2198373011,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,77135317,177512681,173228898,8404859,7799446,0,0,305365705,0,0,0,0,272681461,36088922,2202162896,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,77883737,178279607,173995824,9320894,8690654,0,0,312913790,0,0,0,0,273178048,36107889,2202162896,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,82128259,188666957,182876495,10363206,9731527,0,0,315286706,0,0,0,0,273863233,36266810,2206322443,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,83849557,193937488,190443195,10740477,10048307,0,0,319880998,0,0,0,0,276519918,36611223,2223355047,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,84521465,195597520,192112831,10946476,10155858,0,0,322553718,0,0,0,0,283422316,37712500,2282027538,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,85315270,197353797,193877556,11556306,10575611,0,0,324992277,0,0,0,0,290763721,38892069,2335110908,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,85813970,198649239,195287105,12852173,12006638,0,0,326674883,0,0,0,0,296701940,39469092,2380965429,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,86520858,199081340,195598514,13792046,12925207,0,0,329816605,0,0,0,0,299963699,39694143,2407726621,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,86873906,199944898,196316154,14709093,13842871,0,0,335392071,0,0,0,0,306319440,40397700,2456915136,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,87338036,201447473,198435585,15005660,14135590,0,0,340606871,0,0,0,0,312365383,40942349,2503206593,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,88150782,203446289,200289017,15038565,14166851,0,0,342285160,0,0,0,0,315302482,41115762,2526947039,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,90880135,209452293,206259661,15071884,14200170,0,0,342679055,0,0,0,0,322125860,42043026,2581984203,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,100492946,233531582,230817924,15128373,14256325,0,0,345722360,0,0,0,0,325875582,42320469,2610229850,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,103716636,241498405,238418867,15175781,14299894,0,0,349460542,0,0,0,0,330221537,42630716,2641900536,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,105032752,244442763,239769710,15434388,14440519,0,0,354875074,0,0,0,0,337259119,43855591,2705035912,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,106362376,248225743,244991049,15750371,14762027,0,0,361487152,0,0,0,0,342155256,44778873,2745491309,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,106755952,249251167,246039304,15858946,14941373,0,0,368640094,0,0,0,0,347478428,46147761,2791780017,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,109560719,253458313,248744884,15916146,15083876,0,0,394353958,0,0,0,0,351710307,46711445,2825345132,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,112076513,260349308,255544722,15917309,15085039,0,0,426351724,0,0,0,0,356272050,47292350,2861841540,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,113206099,262756905,259642785,16064637,15232367,0,0,443950692,0,0,0,0,362859618,48094933,2914266497,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,114025791,264855858,261811810,16161906,15279918,0,0,457848368,0,0,0,0,369482313,48719572,2965705966,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,118920361,276364672,272418512,16375343,15481748,0,0,464826102,0,0,0,0,373132682,48938339,2995479099,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,120901345,281564093,277038394,16409989,15502658,0,0,485200474,0,0,0,0,376844400,49351304,3024626589,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,121729008,283739830,279345573,16471048,15564779,0,0,500914574,0,0,0,0,381979558,50076685,3064917812,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,122354036,285267426,280893045,16785630,15740499,0,0,522259454,0,0,0,0,384682406,50277304,3080849124,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,124056339,287084366,282262866,17133811,16196531,0,0,522294039,0,0,0,0,390127557,50949318,3127196441,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
806964,126852721,292662158,287901486,17263115,16504669,0,0,524833088,0,0,0,0,398661037,51980950,3194461823,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,128202786,295666396,291813228,17382493,16630204,0,0,529184848,0,0,0,0,403540747,52238834,3233439933,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,129684802,298523299,294638712,17537307,16780826,0,0,551974918,0,0,0,0,411653637,53515240,3298168713,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,131371875,302658362,298574673,18464852,17400714,0,0,579265935,0,0,0,0,414379448,54195520,3326566203,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,135402338,314075992,310791655,19813901,18677243,0,0,597184711,0,0,0,0,420044115,55637342,3370307018,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,135493191,314322164,311194895,20902274,19972716,0,0,622018314,0,0,0,0,424739921,56542229,3402088371,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,136015077,315382894,313373251,21373690,20445178,0,0,643003771,0,0,0,0,427715076,57006015,3426452818,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,136512610,316566672,314588805,21608341,20677228,0,0,681592406,0,0,0,0,0,0,0,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,138534091,318615031,316625101,22029445,20904321,0,0,706881784,0,0,0,0,0,0,0,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,139720334,321849573,319658988,22566799,21424497,0,0,722033783,0,0,0,0,1193693,169287,6685731,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,140479550,325012280,322903771,22826405,21682851,0,0,724930275,0,0,0,0,4587075,955183,30521186,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,141479350,327630157,326665634,23001273,21966520,0,0,730181441,0,0,0,0,6150805,1378098,42653078,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,142641799,329558786,329127706,23068785,22034032,0,0,733922942,0,0,0,0,9513556,2170749,68462511,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
1060064,144576178,332180854,331097944,23318775,22284022,0,0,736317471,0,0,0,0,11362480,2488929,82371960,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
