branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
50038845,50038845,122010837,122010837,13516699,13521854,7891418,0,152265926,8824520,0,0,0,69659866,16030335,519329631,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
51477477,51498775,125282555,125286839,14216548,14216548,8206684,0,152309525,8829912,0,0,0,71113670,16388778,529953685,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
53466501,53470916,130208795,130232814,14696841,14702329,8430694,0,152309525,8829912,0,0,0,71800581,16511432,535575640,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
55502763,55502763,135299707,135299707,15211603,15211603,8702250,0,152309525,8829912,0,0,0,73428392,16858954,547923276,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
59476131,59505906,145431133,145435643,15707237,15709228,8941354,0,152309525,8829912,0,0,0,75694085,17209338,565711424,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
61852756,61867262,150986245,151015337,16198023,16200358,9204056,0,152309525,8829912,0,0,0,78910068,18054066,590949928,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
64614542,64643306,158034765,158101524,16643169,16643169,9454349,0,155426449,8989904,0,0,0,79351994,18185839,594284237,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
67298727,67324264,164421373,164563289,17197205,17197205,9773077,0,162482218,9412388,0,0,0,83816708,19160220,628307445,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
69412313,69426320,169526036,169531564,17880757,17880757,10259343,0,167779062,9744019,0,0,0,85378044,19470887,639302107,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
74510068,74510068,181719018,181719018,18501913,18501913,10634539,0,177491019,10232488,0,0,0,85769262,19569422,642663012,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
77845022,77857017,190390444,190424144,19126746,19126746,10969463,0,181558912,10520982,0,0,0,87434103,19946814,653825174,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
84404727,84404727,205781911,205781911,19694850,19694850,11248437,0,187133890,10881294,0,0,0,89279498,20458885,667203744,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
86783626,86813326,212373885,212428813,19971009,19971009,11382164,0,190710930,11107583,0,0,0,90877044,20866650,678166397,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
90896788,90896788,222886785,222886785,20807927,20807927,11865399,0,190710930,11107583,0,0,0,93802107,21499387,699697790,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
93405816,93405816,229795523,229795523,21090895,21090895,12013533,0,193470126,11246866,0,0,0,96821796,22027824,722261328,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
94854679,94854679,233831105,233831105,21716875,21716875,12454006,0,196893029,11507517,0,0,0,99686219,22712823,742001645,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
97458356,97458356,241156160,241156160,22250924,22250924,12784598,0,199748934,11710140,0,0,0,101667399,23242076,756228660,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
98462197,98462197,243590824,243590824,22602161,22602161,12984397,0,209034586,12190709,0,0,0,103862174,23763201,771116038,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
103615967,103671894,256457728,256539273,22883691,22883691,13126828,0,210282278,12279874,0,0,0,107841359,24599059,797204553,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
117472849,117484416,287384483,287419894,23257220,23257220,13311259,0,217560256,12786098,0,0,0,109035817,24887270,805170730,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
119923662,119937907,293449616,293508130,24152732,24157382,13878722,0,221195351,13027481,0,0,0,110660838,25216701,815650992,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
121705459,121705459,298025409,298025409,24487523,24487523,14069043,0,225114574,13291324,0,0,0,111213568,25336812,819148076,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
124245772,124245772,304649613,304649613,25084444,25086336,14433426,0,226811347,13406109,0,0,0,111213568,25336812,819148076,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
125772465,125772465,308122321,308122321,25280693,25280693,14556857,0,227950792,13474057,0,0,0,111567306,25433643,821572760,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
